file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
/Users/Mac/Downloads/Depo-Yonetim-Sistemi-main/src/Veritabani/SoyutDB.java,Veritabani.SoyutDB,okuUreticiler/0,FALSE,78,1,4,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1025,0,FALSE
/Users/Mac/Downloads/Depo-Yonetim-Sistemi-main/src/Veritabani/SoyutDB.java,Veritabani.SoyutDB,okuUrunler/0,FALSE,68,1,6,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1025,0,FALSE
/Users/Mac/Downloads/Depo-Yonetim-Sistemi-main/src/Veritabani/SoyutDB.java,Veritabani.SoyutDB,ekle/1[Siniflar.GidenUrun],FALSE,43,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1025,0,FALSE
/Users/Mac/Downloads/Depo-Yonetim-Sistemi-main/src/Veritabani/SoyutDB.java,Veritabani.SoyutDB,ekle/1[Siniflar.Uretici],FALSE,49,1,2,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1025,0,FALSE
/Users/Mac/Downloads/Depo-Yonetim-Sistemi-main/src/Veritabani/SoyutDB.java,Veritabani.SoyutDB,okuMagazalar/0,FALSE,76,1,4,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1025,0,FALSE
/Users/Mac/Downloads/Depo-Yonetim-Sistemi-main/src/Veritabani/SoyutDB.java,Veritabani.SoyutDB,kapat/0,FALSE,29,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1025,0,FALSE
/Users/Mac/Downloads/Depo-Yonetim-Sistemi-main/src/Veritabani/SoyutDB.java,Veritabani.SoyutDB,sil/1[Siniflar.DepodakiUrun],FALSE,65,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1025,0,FALSE
/Users/Mac/Downloads/Depo-Yonetim-Sistemi-main/src/Veritabani/SoyutDB.java,Veritabani.SoyutDB,degistir/1[Siniflar.Magaza],FALSE,56,1,2,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1025,0,FALSE
/Users/Mac/Downloads/Depo-Yonetim-Sistemi-main/src/Veritabani/SoyutDB.java,Veritabani.SoyutDB,okuDepodakiler/0,FALSE,74,1,3,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1025,0,FALSE
/Users/Mac/Downloads/Depo-Yonetim-Sistemi-main/src/Veritabani/SoyutDB.java,Veritabani.SoyutDB,araMagaza/1[java.lang.String],FALSE,88,0,2,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1025,0,FALSE
/Users/Mac/Downloads/Depo-Yonetim-Sistemi-main/src/Veritabani/SoyutDB.java,Veritabani.SoyutDB,ekle/1[Siniflar.Magaza],FALSE,47,1,2,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1025,0,FALSE
/Users/Mac/Downloads/Depo-Yonetim-Sistemi-main/src/Veritabani/SoyutDB.java,Veritabani.SoyutDB,degistir/1[Siniflar.Uretici],FALSE,58,1,2,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1025,0,FALSE
/Users/Mac/Downloads/Depo-Yonetim-Sistemi-main/src/Veritabani/SoyutDB.java,Veritabani.SoyutDB,araUrun/1[java.lang.String],FALSE,86,0,2,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1025,0,FALSE
/Users/Mac/Downloads/Depo-Yonetim-Sistemi-main/src/Arayuzler/AdminMagazalar.java,Arayuzler.AdminMagazalar$Anonymous6,mouseClicked/1[java.awt.event.MouseEvent],FALSE,140,1,4,0,4,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,FALSE
/Users/Mac/Downloads/Depo-Yonetim-Sistemi-main/src/Arayuzler/IstatistikPanel.java,Arayuzler.IstatistikPanel,btnIstatistiklerActionPerformed/1[java.awt.event.ActionEvent],FALSE,159,1,3,1,2,2,4,10,0,2,1,4,0,0,1,0,0,0,0,3,3,0,1,0,0,0,11,2,0,FALSE
/Users/Mac/Downloads/Depo-Yonetim-Sistemi-main/src/Arayuzler/IstatistikPanel.java,Arayuzler.IstatistikPanel,formWindowClosing/1[java.awt.event.WindowEvent],FALSE,149,2,3,1,2,2,3,9,0,0,1,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,8,2,0,FALSE
/Users/Mac/Downloads/Depo-Yonetim-Sistemi-main/src/Arayuzler/IstatistikPanel.java,Arayuzler.IstatistikPanel,IstatistikPanel/0,TRUE,17,2,3,1,2,1,5,7,0,0,0,5,1,1,0,0,0,0,0,0,1,0,0,0,0,0,14,1,0,FALSE
/Users/Mac/Downloads/Depo-Yonetim-Sistemi-main/src/Arayuzler/IstatistikPanel.java,Arayuzler.IstatistikPanel,btnPDFIstatistiklerActionPerformed/1[java.awt.event.ActionEvent],FALSE,131,1,3,1,2,2,6,13,0,2,1,6,0,0,0,0,1,0,6,3,2,2,1,0,0,0,19,2,0,FALSE
/Users/Mac/Downloads/Depo-Yonetim-Sistemi-main/src/Arayuzler/IstatistikPanel.java,Arayuzler.IstatistikPanel,initComponents/0,FALSE,28,0,3,1,2,2,40,57,0,1,0,40,0,0,0,0,0,0,13,35,7,0,1,4,0,0,46,2,0,FALSE
/Users/Mac/Downloads/Depo-Yonetim-Sistemi-main/src/Siniflar/UrunGidis.java,Siniflar.UrunGidis,"kabul/2[java.util.ArrayList<Siniflar.GidenUrun>,java.util.ArrayList<Siniflar.DepodakiUrun>]",FALSE,18,2,4,1,3,5,3,18,2,4,2,3,0,0,2,1,0,0,0,1,4,0,3,0,0,0,13,1,0,FALSE
/Users/Mac/Downloads/Depo-Yonetim-Sistemi-main/src/Siniflar/UrunGidis.java,Siniflar.UrunGidis,yolla/1[java.util.ArrayList<Siniflar.GidenUrun>],FALSE,42,3,6,1,5,8,5,25,1,8,1,5,0,0,5,1,0,0,0,7,9,0,6,0,0,0,27,1,0,FALSE
/Users/Mac/Downloads/Depo-Yonetim-Sistemi-main/src/Arayuzler/AdminMagazalar.java,Arayuzler.AdminMagazalar,btnSilActionPerformed/1[java.awt.event.ActionEvent],FALSE,286,0,1,1,0,4,9,14,0,0,1,9,0,0,0,1,0,0,4,7,0,0,2,0,0,0,10,2,0,FALSE
/Users/Mac/Downloads/Depo-Yonetim-Sistemi-main/src/Arayuzler/AdminMagazalar.java,Arayuzler.AdminMagazalar,formWindowClosed/1[java.awt.event.WindowEvent],FALSE,238,1,2,1,1,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,FALSE
/Users/Mac/Downloads/Depo-Yonetim-Sistemi-main/src/Arayuzler/AdminMagazalar.java,Arayuzler.AdminMagazalar,btnEkleGuncelleActionPerformed/1[java.awt.event.ActionEvent],FALSE,242,2,4,1,3,9,13,31,3,5,1,13,1,1,2,0,0,0,7,8,5,2,2,0,0,0,23,2,0,FALSE
/Users/Mac/Downloads/Depo-Yonetim-Sistemi-main/src/Arayuzler/AdminMagazalar.java,Arayuzler.AdminMagazalar,AdminMagazalar/0,TRUE,18,4,8,1,7,1,12,13,0,1,0,12,1,1,0,0,0,0,0,0,3,0,1,0,0,1,14,1,0,FALSE
/Users/Mac/Downloads/Depo-Yonetim-Sistemi-main/src/Arayuzler/AdminMagazalar.java,Arayuzler.AdminMagazalar,temizle/0,FALSE,34,0,1,1,0,1,1,5,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,2,0,FALSE
/Users/Mac/Downloads/Depo-Yonetim-Sistemi-main/src/Arayuzler/AdminMagazalar.java,Arayuzler.AdminMagazalar,btnKaydetActionPerformed/1[java.awt.event.ActionEvent],FALSE,302,2,5,1,4,3,13,28,0,6,1,13,0,0,1,1,0,0,4,7,5,1,2,0,0,1,19,2,0,FALSE
/Users/Mac/Downloads/Depo-Yonetim-Sistemi-main/src/Arayuzler/AdminMagazalar.java,Arayuzler.AdminMagazalar,initComponents/0,FALSE,42,0,3,1,2,3,52,106,0,1,0,52,0,0,0,0,1,0,33,72,15,0,1,6,0,0,66,2,0,FALSE
/Users/Mac/Downloads/Depo-Yonetim-Sistemi-main/src/Arayuzler/AdminMagazalar.java,Arayuzler.AdminMagazalar,tabloMouseClicked/1[java.awt.event.MouseEvent],FALSE,337,0,1,1,0,2,5,10,0,0,1,5,0,0,0,1,0,0,2,5,0,0,1,0,0,0,8,2,0,FALSE
